,room_type_Entire home/apt,accommodates,gym,bedrooms,dishwasher,kitchen,longitude,room_type_Hotel room,latitude,refrigerator,cable_tv,pool,neighbourhood_Near North Side,reviews_per_month,neighbourhood_Albany Park,indoor_fireplace,minimum_nights,calculated_host_listings_count,availability_365,iron,neighbourhood_Loop,washer,room_type_Shared room,review_scores_rating,number_of_reviews,neighbourhood_Lincoln Park,neighbourhood_Washington Park,heating,hair_dryer,stove,neighbourhood_Lake View,neighbourhood_Logan Square,neighbourhood_Near West Side,room_type_Private room,maximum_nights,neighbourhood_East Garfield Park,hot_water,microwave,neighbourhood_South Chicago,neighbourhood_Uptown,neighbourhood_Belmont Cragin,neighbourhood_Oakland,neighbourhood_Englewood,neighbourhood_New City,neighbourhood_Austin,dryer,neighbourhood_Dunning
1564,1,0.6931471805599453,0,1.0,0,1,-87.6818,0,41.96998,1,1,0,0,1.7509374747078,0,0,0.6931471805599453,0.0,116,1,0,0,0,1.6094379124341003,4.90527477843843,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1565,0,1.0986122886681098,0,3.0,0,1,-87.69133000000001,0,41.88402,0,0,0,0,-4.605170185988091,0,0,1.0986122886681098,0.0,0,0,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,1,1,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0
1566,1,2.70805020110221,0,4.0,1,1,-87.66363,0,41.89752,1,1,0,0,0.16551443847757333,0,1,0.0,1.791759469228055,309,1,0,1,0,1.5933085305042167,3.6635616461296463,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1567,0,0.6931471805599453,0,1.0,0,1,-87.70706,0,41.95374,1,0,0,0,0.06765864847381486,0,0,0.6931471805599453,0.0,153,1,0,1,0,1.599387576580599,3.6635616461296463,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1568,1,1.0986122886681098,0,1.0,1,1,-87.71973,0,41.92658,1,1,0,0,1.297463147413275,0,1,1.3862943611198906,0.0,65,1,0,1,0,1.6074359097634274,5.0106352940962555,0,0,1,1,1,0,1,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1569,1,1.3862943611198906,1,1.0,1,1,-87.64548,0,41.95669,1,0,0,0,-2.4079456086518722,0,0,0.6931471805599453,0.0,0,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
1570,1,1.6094379124341003,0,3.0,1,1,-87.67784,0,41.95371,1,0,0,0,0.9516578757114463,0,0,0.0,0.0,120,1,0,1,0,1.6054298910365616,4.61512051684126,0,0,1,1,1,0,0,0,0,5.0106352940962555,0,2,1,0,0,0,0,0,0,0,2,0
1571,0,1.0986122886681098,0,1.0,1,0,-87.59678000000001,0,41.79327,1,1,0,0,-0.01005033585350145,0,1,0.0,1.791759469228055,46,1,0,0,0,1.6094379124341003,3.58351893845611,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1572,0,0.6931471805599453,0,1.0,1,1,-87.65848000000001,0,41.969159999999995,1,0,0,0,0.7275486072772777,0,1,1.0986122886681098,0.0,0,1,0,1,0,1.6034198401085373,4.30406509320417,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
1573,1,1.9459101490553132,0,3.0,1,1,-87.67541999999999,0,41.93533,1,1,0,0,1.2837077723447896,0,0,1.0986122886681098,0.0,284,1,0,1,0,1.572773928062509,4.867534450455582,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1574,0,1.0986122886681098,0,1.0,0,1,-87.70154000000001,0,41.956759999999996,1,0,0,0,-2.8134107167600364,0,0,0.0,0.0,0,0,0,0,0,1.541159071680806,1.0986122886681098,0,0,1,0,1,0,0,0,1,3.367295829986474,0,0,1,0,0,0,0,0,0,0,0,0
1575,1,1.3862943611198906,1,2.0,1,1,-87.62745,0,41.87122,1,0,1,0,1.6054298910365616,0,0,1.0986122886681098,0.0,211,1,1,1,0,1.5912739418064292,5.087596335232384,0,0,1,1,1,0,0,0,0,7.02108396428914,0,1,1,0,0,0,0,0,0,0,2,0
1576,1,1.6094379124341003,1,2.0,1,1,-87.62931999999999,0,41.90336,1,0,0,1,0.7227059828014898,0,0,1.0986122886681098,1.3862943611198906,33,1,0,1,0,1.5665304114228238,4.2626798770413155,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1577,1,1.791759469228055,0,3.0,0,1,-87.69811999999999,0,41.91237,1,0,0,0,-0.5108256237659907,0,0,1.791759469228055,1.0986122886681098,138,1,0,0,0,1.5040773967762742,3.332204510175204,0,0,1,1,1,0,0,0,0,4.605170185988092,0,1,1,0,0,0,0,0,0,0,1,0
1578,1,1.3862943611198906,0,2.0,1,1,-87.70506999999999,0,41.93557,1,1,0,0,-1.2039728043259361,0,1,0.6931471805599453,0.0,0,1,0,1,0,1.5953389880545987,2.6390573296152584,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
1579,1,2.302585092994046,0,3.0,1,1,-87.65688,0,41.94912,1,1,0,0,0.14842000511827322,0,1,0.6931471805599453,0.0,39,1,0,0,0,1.6054298910365616,3.912023005428146,0,0,1,1,1,1,0,0,0,3.332204510175204,0,1,1,0,0,0,0,0,0,0,1,0
1580,0,0.6931471805599453,0,1.0,1,1,-87.62519,0,41.85927,1,1,0,0,0.2700271372130602,0,1,0.0,0.0,0,0,0,1,0,1.5644405465033646,4.060443010546419,0,0,1,1,1,0,0,0,1,1.9459101490553132,0,2,1,0,0,0,0,0,0,0,2,0
1581,0,1.0986122886681098,0,1.0,0,1,-87.66342,0,42.00363,1,0,0,0,-0.2484613592984996,0,0,1.9459101490553132,0.0,89,0,0,1,0,1.5325568680981427,2.995732273553991,0,0,1,1,1,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1582,1,1.6094379124341003,0,2.0,0,1,-87.64372,0,41.85849,1,0,0,0,1.308332819650179,0,0,0.0,2.833213344056216,0,1,0,1,0,1.5518087995974639,4.969813299576001,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
1583,1,1.6094379124341003,0,3.0,0,1,-87.72454,0,41.93812,1,1,0,0,1.747459210331475,0,0,0.0,0.0,306,1,0,0,0,1.6034198401085373,5.5093883366279774,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,2,1,0,0,0,0,0,0,0,1,0
1584,1,1.791759469228055,0,2.0,0,1,-87.66743000000001,0,41.9582,0,1,0,0,-4.605170185988091,0,1,0.6931471805599453,0.6931471805599453,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,1,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1585,1,1.6094379124341003,0,2.0,0,1,-87.66813,0,41.89771,1,0,0,0,1.4951487660319727,0,0,0.0,0.0,21,1,0,0,0,1.5933085305042167,5.10594547390058,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1586,1,2.302585092994046,0,4.0,1,1,-87.68378,0,41.85346,1,0,0,0,1.2781522025001875,0,0,0.6931471805599453,0.6931471805599453,222,1,0,1,0,1.5830939370944985,4.927253685157205,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1587,1,1.3862943611198906,0,2.0,0,1,-87.6675,0,41.90145,1,1,0,0,1.534714366238164,0,1,0.6931471805599453,0.0,14,1,0,1,0,1.589235205116581,5.153291594497779,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,0,0,0,0,0,0,0,0,2,0
1588,0,0.0,0,1.0,0,1,-87.69476,0,41.857040000000005,0,0,0,0,1.0224509277025455,0,0,0.0,2.0794415416798357,340,0,0,0,0,1.506297153514587,4.709530201312334,0,0,1,0,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,0,0
1589,1,1.3862943611198906,0,1.0,1,1,-87.66303,0,41.89589,1,0,0,0,1.5810384379124025,0,0,0.6931471805599453,0.0,21,1,0,1,0,1.5810384379124025,4.77912349311153,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1590,1,1.3862943611198906,0,1.0,1,1,-87.6766,0,41.95977,1,0,0,0,1.1474024528375417,0,0,0.0,0.0,24,1,0,1,0,1.5871923034867805,4.812184355372417,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1591,0,0.6931471805599453,0,1.0,0,1,-87.66826999999999,0,42.00629,1,0,0,0,-0.5621189181535413,0,0,0.0,2.4849066497880004,120,1,0,0,0,1.5303947050936475,3.258096538021482,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1592,0,0.6931471805599453,0,1.0,0,1,-87.66826999999999,0,42.00629,1,0,0,0,-0.5108256237659907,0,0,0.0,2.4849066497880004,153,1,0,0,0,1.4469189829363254,3.332204510175204,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1593,0,1.0986122886681098,0,1.0,0,1,-87.67515999999999,0,41.91153,0,0,0,0,-3.912023005428146,0,0,0.0,0.0,0,1,0,1,1,1.6094379124341003,0.0,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1594,1,1.6094379124341003,1,2.0,0,1,-87.62512,0,41.86272,0,1,1,0,-3.912023005428146,0,0,0.6931471805599453,0.0,0,0,0,1,0,-4.605170185988091,0.0,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1595,1,1.3862943611198906,0,2.0,1,1,-87.62617,0,41.86135,1,1,0,0,0.7747271675523681,0,0,4.499809670330265,0.0,364,1,0,1,0,1.5539252025038417,4.2626798770413155,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1596,1,1.3862943611198906,0,2.0,0,1,-87.7219,0,41.95818,0,0,0,0,-4.605170185988091,0,0,0.6931471805599453,0.0,0,1,0,0,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1597,0,0.0,0,1.0,0,1,-87.68958,0,41.77799,0,0,0,0,-3.912023005428146,0,0,0.0,0.0,0,1,0,0,0,-4.605170185988091,0.0,0,0,1,0,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,0,0
1598,0,0.6931471805599453,0,1.0,0,1,-87.63245,0,41.91033,1,1,0,1,0.7275486072772777,0,1,0.0,0.0,34,1,0,1,0,1.5912739418064292,4.51085950651685,0,0,1,1,1,0,0,0,1,1.9459101490553132,0,1,1,0,0,0,0,0,0,0,2,0
1599,0,0.0,0,1.0,0,1,-87.66093000000001,0,41.84093,0,0,0,0,-3.2188758248682006,0,1,0.6931471805599453,1.0986122886681098,365,1,0,1,0,1.6094379124341003,0.6931471805599453,0,0,1,1,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1600,1,1.6094379124341003,0,2.0,0,1,-87.6831,0,41.870470000000005,1,0,0,0,0.2468600779315258,0,0,0.6931471805599453,0.6931471805599453,93,1,0,1,0,1.5769147207285403,3.4339872044851463,0,0,1,1,1,0,0,1,0,3.2188758248682006,0,1,1,0,0,0,0,0,0,0,2,0
1601,1,0.6931471805599453,0,2.0,0,1,-87.56793,0,41.76715,1,0,0,0,-1.5606477482646683,0,0,0.6931471805599453,2.1972245773362196,179,1,0,0,0,1.1410330045520618,2.0794415416798357,0,0,1,0,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,0,0
1602,1,0.6931471805599453,0,1.0,0,0,-87.68205999999999,0,41.91942,0,0,0,0,1.8547342683894434,0,0,0.6931471805599453,0.0,0,1,0,0,0,1.5933085305042167,5.5134287461649825,0,0,1,1,0,0,1,0,0,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,1,0
1603,1,1.0986122886681098,0,2.0,0,1,-87.56711,0,41.76501,1,0,0,0,-0.7985076962177716,0,0,0.6931471805599453,2.1972245773362196,175,1,0,0,0,1.541159071680806,2.70805020110221,0,0,1,0,1,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,0,0
1604,0,0.6931471805599453,0,1.0,0,1,-87.65704000000001,0,41.95798,0,1,0,0,-4.605170185988091,0,0,0.0,0.0,0,0,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,0,1,1.6094379124341003,0,0,0,0,1,0,0,0,0,0,1,0
1605,0,1.0986122886681098,0,1.0,0,1,-87.66826999999999,0,42.00629,1,0,0,0,-0.6733445532637656,0,0,0.0,2.4849066497880004,151,0,0,0,0,1.4929040961781488,2.995732273553991,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1606,1,2.0794415416798357,0,4.0,1,1,-87.67065,0,41.96375,1,0,0,0,-3.912023005428146,0,1,1.6094379124341003,0.0,126,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
1607,0,0.6931471805599453,0,1.0,1,1,-87.71776,0,41.91393,0,0,0,0,0.9895411936137477,0,1,1.0986122886681098,0.6931471805599453,253,1,0,1,0,1.5912739418064292,4.795790545596741,0,0,1,1,0,0,1,0,1,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,2,0
1608,1,2.6390573296152584,0,3.0,1,1,-87.66209,0,41.89355,1,1,0,0,1.7191887763932197,0,0,1.0986122886681098,1.0986122886681098,322,1,0,1,0,1.5644405465033646,4.875197323201151,0,0,1,1,1,0,0,0,0,4.48863636973214,0,2,1,0,0,0,0,0,0,0,2,0
1609,1,0.6931471805599453,0,1.0,0,1,-87.64277,0,41.88406,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,1,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1610,1,1.3862943611198906,0,2.0,0,1,-87.65122,0,41.89509,0,0,0,0,-1.3862943611198906,0,0,3.332204510175204,0.0,0,0,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,5.0106352940962555,0,1,1,0,0,0,0,0,0,0,2,0
1611,1,1.0986122886681098,0,1.0,1,1,-87.63506,0,41.9133,1,0,0,0,1.2864740258376797,0,0,0.0,0.0,325,1,0,1,0,1.5830939370944985,4.983606621708336,1,0,1,1,1,0,0,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
1612,0,1.3862943611198906,0,1.0,0,1,-87.69734,0,41.91489,1,1,0,0,0.43178241642553783,0,0,0.0,0.0,169,1,0,1,0,1.5830939370944985,4.127134385045092,0,0,1,1,0,0,1,0,1,1.9459101490553132,0,1,1,0,0,0,0,0,0,0,2,0
1613,0,1.0986122886681098,0,1.0,0,0,-87.65290999999999,0,41.83355,0,0,0,0,0.7080357930536959,0,0,0.6931471805599453,0.0,7,1,0,0,0,1.6054298910365616,4.532599493153256,0,0,1,1,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1614,1,0.6931471805599453,0,1.0,1,1,-87.65427,0,41.92876,1,1,0,0,0.22314355131420976,0,0,1.6094379124341003,0.0,284,1,0,0,0,1.6094379124341003,3.713572066704308,1,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1615,1,1.6094379124341003,0,2.0,0,1,-87.69481999999999,0,41.9096,1,0,0,0,1.1118575154181303,0,0,1.0986122886681098,0.0,0,1,0,1,0,1.5953389880545987,4.787491742782046,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1616,1,1.3862943611198906,0,2.0,1,1,-87.68456,0,41.93945,1,0,0,0,1.7298840655099674,0,0,0.0,0.0,328,1,0,1,0,1.5665304114228238,5.0369526024136295,0,0,1,1,1,0,0,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
1617,1,2.3978952727983707,0,4.0,1,1,-87.68531,0,41.92066,1,1,0,0,-2.0402208285265546,0,1,1.0986122886681098,0.0,0,1,0,1,0,1.6094379124341003,1.6094379124341003,0,0,1,1,1,0,1,0,0,2.6390573296152584,0,1,1,0,0,0,0,0,0,0,2,0
1618,0,0.0,0,1.0,0,1,-87.66783000000001,0,41.93316,0,0,0,0,-3.912023005428146,0,0,0.0,0.6931471805599453,0,0,0,1,1,1.3862943611198906,0.0,0,0,1,1,0,1,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2,0
1619,1,1.6094379124341003,0,2.0,1,1,-87.68141999999999,0,41.870909999999995,0,0,0,0,1.536867219599265,0,0,0.6931471805599453,0.0,274,1,0,1,0,1.5912739418064292,5.075173815233827,0,0,1,1,0,0,0,1,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,2,0
1620,0,0.6931471805599453,0,1.0,0,1,-87.66794,0,42.00192,0,0,0,0,-4.605170185988091,0,0,1.9459101490553132,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1621,0,0.6931471805599453,0,1.0,1,1,-87.5724,0,41.74643,1,0,0,0,-0.35667494393873245,0,0,0.6931471805599453,0.0,78,1,0,0,0,1.6034198401085373,3.4339872044851463,0,0,1,1,1,0,0,0,1,2.6390573296152584,0,1,1,1,0,0,0,0,0,0,1,0
1622,1,1.3862943611198906,0,2.0,0,1,-87.74087,0,41.80686,1,0,0,0,-4.605170185988091,0,0,2.302585092994046,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1623,1,1.0986122886681098,0,1.0,0,1,-87.64595,0,41.957809999999995,0,0,0,0,-2.659260036932778,0,0,0.6931471805599453,0.0,0,0,0,0,0,1.6094379124341003,1.0986122886681098,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,0,0,1,0,0,0,0,0,0,0
1624,1,1.0986122886681098,1,2.0,1,1,-87.62925,0,41.90339,1,0,0,1,0.6780335427498971,0,0,1.3862943611198906,1.3862943611198906,19,1,0,1,0,1.5748464676644813,4.330733340286331,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1625,1,1.3862943611198906,0,2.0,1,1,-87.68252,0,41.90914,1,0,0,0,1.1939224684724346,0,1,1.791759469228055,0.0,9,1,0,1,0,1.5851452198650557,4.624972813284271,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1626,0,0.6931471805599453,0,1.0,1,1,-87.66417,0,42.0114,1,1,0,0,1.0438040521731147,0,1,0.0,2.0794415416798357,6,1,0,1,0,1.5665304114228238,4.700480365792417,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1627,1,1.9459101490553132,0,2.0,0,1,-87.66118,0,41.8936,1,0,0,0,1.095273387402595,0,0,0.0,1.0986122886681098,82,1,0,1,0,1.5871923034867805,4.770684624465665,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1628,1,2.4849066497880004,0,6.0,1,1,-87.66443000000001,0,42.01042,1,0,0,0,-0.19845093872383832,0,1,0.6931471805599453,2.0794415416798357,94,1,0,1,0,1.6094379124341003,3.58351893845611,0,0,1,1,1,0,0,0,0,4.0943445622221,0,1,1,0,0,0,0,0,0,0,2,0
1629,1,1.3862943611198906,0,2.0,1,1,-87.71408000000001,0,41.92208,1,1,0,0,1.7369512327330598,0,0,0.6931471805599453,0.6931471805599453,57,1,0,1,0,1.599387576580599,5.3612921657094255,0,0,1,1,1,0,1,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1630,0,0.6931471805599453,0,1.0,1,1,-87.60258,0,41.803979999999996,1,1,0,0,1.1662709371419244,0,0,0.0,1.3862943611198906,136,1,0,1,0,1.5810384379124025,4.700480365792417,0,0,1,1,1,0,0,0,1,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
1631,0,0.6931471805599453,0,1.0,1,1,-87.60391,0,41.80384,1,1,0,0,1.8309801823813363,0,0,0.0,1.3862943611198906,343,1,0,1,0,1.589235205116581,5.0689042022202315,0,0,1,1,1,0,0,0,1,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
1632,0,0.6931471805599453,0,1.0,1,1,-87.60217,0,41.80238,1,0,0,0,1.1314021114911006,0,0,0.0,1.3862943611198906,165,1,0,1,0,1.5830939370944985,4.6443908991413725,0,0,1,1,1,0,0,0,1,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
1633,0,0.6931471805599453,0,1.0,0,1,-87.77391,0,41.886070000000004,1,1,0,0,0.08617769624105241,0,1,0.0,1.3862943611198906,127,1,0,1,0,1.5602476682433286,3.713572066704308,0,0,1,1,0,0,0,0,1,3.2188758248682006,0,1,1,0,0,0,0,0,0,1,2,0
1634,0,0.6931471805599453,0,1.0,0,0,-87.64641999999999,0,41.83781,0,0,0,0,0.14842000511827322,0,0,0.0,0.0,0,1,0,1,0,1.5933085305042167,3.6635616461296463,0,0,1,1,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,0,0,0,2,0
1635,1,1.3862943611198906,0,2.0,1,1,-87.66927,0,41.93193,1,1,0,0,-3.2188758248682006,0,0,0.6931471805599453,0.0,0,0,0,0,0,1.252762968495368,0.6931471805599453,1,0,1,0,1,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,0,0
1636,0,0.6931471805599453,0,2.0,0,1,-87.70169,0,41.91243,0,0,0,0,-0.7985076962177716,0,0,0.0,0.0,160,0,0,1,0,1.5810384379124025,2.772588722239781,0,0,1,0,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1637,1,1.3862943611198906,0,1.0,1,1,-87.67312,0,41.895790000000005,1,0,0,0,1.2237754316221157,0,0,0.6931471805599453,0.0,4,0,0,1,0,1.5953389880545987,4.77912349311153,0,0,1,1,1,0,0,0,0,4.499809670330265,0,1,1,0,0,0,0,0,0,0,2,0
1638,1,1.791759469228055,0,3.0,1,1,-87.68023000000001,0,41.91682,1,1,0,0,-0.5447271754416722,0,0,1.9459101490553132,0.0,0,1,0,1,0,1.5933085305042167,3.258096538021482,0,0,1,1,1,0,1,0,0,5.19295685089021,0,2,1,0,0,0,0,0,0,0,2,0
1639,1,2.0794415416798357,0,4.0,1,1,-87.66493,0,41.940540000000006,1,1,0,0,1.900613874140137,0,0,1.6094379124341003,3.9512437185814275,10,1,0,1,0,1.5390154481375546,4.127134385045092,0,0,1,1,1,1,0,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
1640,1,0.6931471805599453,1,2.0,0,1,-87.63722,0,41.923140000000004,1,0,0,0,-3.912023005428146,0,0,2.302585092994046,0.0,0,1,0,1,0,1.6094379124341003,0.0,1,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1641,1,0.6931471805599453,1,1.0,1,1,-87.64384,0,41.884640000000005,1,1,0,0,-3.912023005428146,0,0,0.6931471805599453,0.0,0,0,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,1,0,1.6094379124341003,0,0,1,0,0,0,0,0,0,0,2,0
1642,0,0.6931471805599453,0,1.0,1,1,-87.66759,0,41.95704,1,1,0,0,0.9858167945227654,0,0,0.0,0.6931471805599453,20,1,0,1,0,1.5748464676644813,4.672828834461906,0,0,1,1,1,1,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
1643,0,0.0,0,1.0,0,1,-87.71101999999999,0,41.902590000000004,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,0,0,1,1,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0
1644,0,0.6931471805599453,0,1.0,0,1,-87.69598,0,41.854079999999996,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,0,0,0,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0
1645,0,0.6931471805599453,0,1.0,1,1,-87.71637,0,41.91438,1,0,0,0,1.1908875647772805,0,1,0.6931471805599453,0.6931471805599453,222,1,0,1,0,1.5789787049493917,4.867534450455582,0,0,1,1,1,0,1,0,1,3.8066624897703196,0,1,1,0,0,0,0,0,0,0,2,0
1646,0,0.0,0,1.0,1,1,-87.66234,0,42.00976,1,1,0,0,1.3862943611198906,0,1,0.0,2.0794415416798357,4,1,0,1,0,1.589235205116581,4.919980925828125,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1647,0,0.6931471805599453,0,1.0,1,1,-87.66278,0,42.01142,1,1,0,0,1.33500106673234,0,1,0.0,2.0794415416798357,4,1,0,1,0,1.5644405465033646,5.0238805208462765,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1648,0,0.0,0,1.0,1,1,-87.6627,0,42.01132,1,1,0,0,-0.6539264674066639,0,1,0.0,2.0794415416798357,101,1,0,1,0,1.5748464676644813,3.1354942159291497,0,0,1,1,1,0,0,0,1,0.6931471805599453,0,1,1,0,0,0,0,0,0,0,2,0
1649,0,1.0986122886681098,0,1.0,1,1,-87.66452,0,42.01034,1,1,0,0,1.1969481893889715,0,1,0.0,2.0794415416798357,7,1,0,1,0,1.5686159179138452,4.007333185232471,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1650,1,1.6094379124341003,0,2.0,1,1,-87.65239,0,41.969609999999996,1,1,0,0,3.7612001156935624,0,1,0.6931471805599453,0.0,190,1,0,1,0,1.6054298910365616,3.7612001156935624,0,0,1,1,1,0,0,0,0,4.0943445622221,0,2,1,0,1,0,0,0,0,0,2,0
1651,1,1.791759469228055,0,2.0,1,1,-87.66071,0,41.868390000000005,1,1,0,0,0.5766133643039938,0,0,0.6931471805599453,0.6931471805599453,39,1,0,0,0,1.5953389880545987,4.204692619390966,0,0,1,1,1,0,0,1,0,3.044522437723423,0,1,1,0,0,0,0,0,0,0,1,0
1652,0,0.6931471805599453,0,1.0,1,1,-87.66417,0,42.01007,1,1,0,0,0.8628899551470398,0,1,0.0,2.0794415416798357,8,1,0,1,0,1.556037135706985,4.663439094112067,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1653,0,0.6931471805599453,0,1.0,1,1,-87.66248,0,42.01036,1,1,0,0,1.3376291891386096,0,1,0.0,2.0794415416798357,8,1,0,1,0,1.5665304114228238,5.0369526024136295,0,0,1,1,1,0,0,0,1,3.4657359027997265,0,1,1,0,0,0,0,0,0,0,2,0
1654,0,0.6931471805599453,0,1.0,0,1,-87.67894,0,41.922979999999995,0,0,0,0,-2.995732273553991,0,0,0.0,0.6931471805599453,0,1,0,1,0,1.6094379124341003,0.0,0,0,1,0,0,0,1,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,1,0
